"Time (s) Monitor Run","Position (cm) Monitor Run","Velocity (m/s) Monitor Run","Acceleration (m/s²) Monitor Run"
98.050,-0.0172000,-0.02,-0.40
98.075,-0.0107014,-0.04,0.02
98.100,-0.2566222,-0.02,0.66
98.125,-0.3160131,0.01,0.79
98.150,-0.0701890,0.04,0.26
98.175,-0.0172000,0.02,-0.30
98.200,-0.0172000,0.00,-0.40
98.225,-0.0172000,0.00,-0.18
98.250,-0.0172000,0.00,-0.02
98.275,-0.0172000,0.00,0.00
98.300,-0.0172000,3.09E-5,-0.13
98.325,-0.0172000,-6.52E-4,-0.38
98.350,-0.0167359,-0.02,-0.37
98.375,-0.0274422,-0.04,0.14
98.400,-0.2924000,-0.02,0.75
98.425,-0.2997345,0.02,0.74
98.450,-0.0172000,0.04,0.12
98.475,-0.0172000,0.02,-0.37
98.500,-0.0172000,0.00,-0.37
98.525,-0.0172000,0.00,-0.13
98.550,-0.0172000,0.00,0.00
98.575,-0.0172000,0.00,-0.11
98.600,-0.0172000,4.64E-4,-0.35
98.625,-0.0172000,-0.02,-0.37
98.650,-0.0102371,-0.04,0.09
98.675,-0.2747411,-0.02,0.70
98.700,-0.2997345,0.02,0.73
98.725,-0.0172000,0.04,0.14
98.750,-0.0172000,0.02,-0.35
98.775,-0.0172000,0.00,-0.37
98.800,-0.0172000,0.00,-0.13
98.825,-0.0172000,0.00,0.00
98.850,-0.0172000,0.00,-0.07
98.875,-0.0172000,3.09E-4,-0.27
98.900,-0.0172000,-0.01,-0.34
98.925,-0.0125585,-0.03,0.00
98.950,-0.1864360,-0.02,0.54
98.975,-0.2992762,0.01,0.67
99.000,-0.0348637,0.03,0.21
99.025,-0.0172000,0.02,-0.26
99.050,-0.0172000,0.00,-0.33
99.075,-0.0172000,0.00,-0.14
99.100,-0.0172000,0.00,-0.01
99.125,-0.0172000,0.00,-0.01
99.150,-0.0172000,6.19E-5,-0.15
99.175,-0.0172000,0.00,-0.41
99.200,-0.0162719,-0.02,-0.37
99.225,-0.0446474,-0.04,0.17
99.250,-0.3096000,-0.02,0.81
99.275,-0.3173869,0.02,0.78
99.300,-0.0172000,0.04,0.11
99.325,-0.0172000,0.02,-0.41
99.350,-0.0172000,0.00,-0.40
99.375,-0.0172000,0.00,-0.13
99.400,-0.0172000,0.00,0.00
99.425,-0.0172000,3.09E-5,-0.14
99.450,-0.0172000,-6.21E-4,-0.39
99.475,-0.0167359,-0.02,-0.37
99.500,-0.0269782,-0.04,0.15
99.525,-0.3100582,-0.02,0.78
99.550,-0.2997345,0.02,0.76
99.575,-0.0172000,0.04,0.11
99.600,-0.0172000,0.02,-0.39
99.625,-0.0172000,0.00,-0.38
99.650,-0.0172000,0.00,-0.13
99.675,-0.0172000,0.00,0.00
99.700,-0.0172000,0.00,-0.12
99.725,-0.0172000,5.26E-4,-0.39
99.750,-0.0172000,-0.02,-0.41
99.775,-0.0093084,-0.04,0.10
99.800,-0.3096000,-0.02,0.77
99.825,-0.3169290,0.02,0.81
99.850,-0.0348637,0.04,0.17
99.875,-0.0172000,0.02,-0.37
99.900,-0.0172000,0.00,-0.40
99.925,-0.0172000,0.00,-0.15
99.950,-0.0172000,0.00,0.00
99.975,-0.0172000,0.00,-0.12
100.000,-0.0172000,4.95E-4,-0.38
100.025,-0.0172000,-0.02,-0.43
100.050,-0.0097727,-0.04,0.06
100.075,-0.2914829,-0.02,0.75
100.100,-0.3341235,0.02,0.84
100.125,-0.0525267,0.04,0.23
100.150,-0.0172000,0.02,-0.35
100.175,-0.0172000,0.00,-0.42
100.200,-0.0172000,0.00,-0.17
100.225,-0.0172000,0.00,-0.02
100.250,-0.0172000,0.00,-0.01
100.275,-0.0172000,3.09E-5,-0.09
100.300,-0.0172000,-8.37E-4,-0.17
100.325,-0.0167359,-0.01,-0.08
100.350,-0.0302258,-0.01,0.17
100.375,-0.1933448,-3.40E-4,0.34
100.400,-0.0348637,0.01,0.18
100.425,-0.0172000,0.01,-0.07
100.450,-0.0172000,0.00,-0.17
100.475,-0.0172000,0.00,-0.09
100.500,-0.0172000,0.00,-0.01
100.525,-0.0172000,0.00,-0.01
100.550,-0.0172000,6.19E-5,-0.15
100.575,-0.0172000,0.00,-0.40
100.600,-0.0162719,-0.02,-0.36
100.625,-0.0446474,-0.04,0.18
100.650,-0.3100582,-0.02,0.80
100.675,-0.2997345,0.02,0.75
100.700,-0.0172000,0.04,0.10
100.725,-0.0172000,0.02,-0.40
100.750,-0.0172000,0.00,-0.38
100.775,-0.0172000,0.00,-0.13
100.800,-0.0172000,0.00,0.00
100.825,-0.0172000,3.09E-5,-0.15
100.850,-0.0172000,-5.90E-4,-0.41
100.875,-0.0167359,-0.02,-0.40
100.900,-0.0265142,-0.04,0.16
100.925,-0.3272579,-0.02,0.83
100.950,-0.3173869,0.02,0.81
100.975,-0.0172000,0.04,0.12
101.000,-0.0172000,0.02,-0.41
101.025,-0.0172000,0.00,-0.40
101.050,-0.0172000,0.00,-0.13
101.075,-0.0172000,0.00,0.00
101.100,-0.0172000,0.00,-0.12
101.125,-0.0172000,5.26E-4,-0.39
101.150,-0.0172000,-0.02,-0.52
101.175,-0.0093084,-0.04,-0.10
101.200,-0.3091418,-0.04,0.69
101.225,-0.3290891,0.00,1.02
101.250,-0.2467730,0.04,0.56
101.275,-0.0172000,0.04,-0.19
101.300,-0.0172000,0.02,-0.51
101.325,-0.0172000,0.00,-0.34
101.350,-0.0172000,0.00,-0.10
101.375,-0.0172000,0.00,-0.12
101.400,-0.0172000,5.26E-4,-0.39
101.425,-0.0172000,-0.02,-0.55
101.450,-0.0093084,-0.04,-0.16
101.475,-0.3091418,-0.04,0.65
101.500,-0.3272579,0.00,1.08
101.525,-0.3173869,0.04,0.69
101.550,-0.0172000,0.04,-0.13
101.575,-0.0172000,0.02,-0.54
101.600,-0.0172000,0.00,-0.40
101.625,-0.0172000,0.00,-0.13
101.650,-0.0172000,0.00,-0.01
101.675,-0.0172000,6.19E-5,-0.15
101.700,-0.0172000,0.00,-0.39
101.725,-0.0162719,-0.02,-0.34
101.750,-0.0446474,-0.04,0.19
101.775,-0.3105164,-0.02,0.78
101.800,-0.2820814,0.02,0.72
101.825,-0.0172000,0.04,0.08
101.850,-0.0172000,0.02,-0.39
101.875,-0.0172000,0.00,-0.37
101.900,-0.0172000,0.00,-0.12
101.925,-0.0172000,0.00,0.00
101.950,-0.0172000,3.09E-5,-0.14
101.975,-0.0172000,-6.21E-4,-0.39
102.000,-0.0167359,-0.02,-0.37
102.025,-0.0269782,-0.04,0.15
102.050,-0.3100582,-0.02,0.78
102.075,-0.2997345,0.02,0.76
102.100,-0.0172000,0.04,0.11
102.125,-0.0172000,0.02,-0.39
102.150,-0.0172000,0.00,-0.38
102.175,-0.0172000,0.00,-0.13
102.200,-0.0172000,0.00,0.00
102.225,-0.0172000,0.00,-0.12
102.250,-0.0172000,5.26E-4,-0.40
102.275,-0.0172000,-0.02,-0.43
102.300,-0.0093084,-0.04,0.07
102.325,-0.3091418,-0.02,0.78
102.350,-0.3341235,0.02,0.86
102.375,-0.0525267,0.04,0.22
102.400,-0.0172000,0.02,-0.37
102.425,-0.0172000,0.00,-0.43
102.450,-0.0172000,0.00,-0.17
102.475,-0.0172000,0.00,-0.01
102.500,-0.0172000,0.00,-0.08
102.525,-0.0172000,3.40E-4,-0.30
102.550,-0.0172000,-0.01,-0.38
102.575,-0.0120943,-0.03,-0.02
102.600,-0.2036380,-0.02,0.57
102.625,-0.3160131,0.01,0.75
102.650,-0.0701890,0.03,0.28
102.675,-0.0172000,0.02,-0.25
102.700,-0.0172000,0.00,-0.37
102.725,-0.0172000,0.00,-0.18
102.750,-0.0172000,0.00,-0.02
102.775,-0.0172000,0.00,-0.01
102.800,-0.0172000,6.19E-5,-0.16
102.825,-0.0172000,0.00,-0.29
102.850,-0.0162719,-0.02,-0.14
102.875,-0.0446474,-0.02,0.30
102.900,-0.3164711,-5.87E-4,0.59
102.925,-0.0525267,0.02,0.32
102.950,-0.0172000,0.02,-0.13
102.975,-0.0172000,0.00,-0.29
103.000,-0.0172000,0.00,-0.16
103.025,-0.0172000,0.00,-0.02
103.050,-0.0172000,0.00,0.00
103.075,-0.0172000,0.00,0.00
103.100,-0.0172000,0.00,0.00
103.125,-0.0172000,0.00,0.00
103.150,-0.0172000,0.00,0.00
103.175,-0.0172000,0.00,0.00
103.200,-0.0172000,0.00,0.00
103.225,-0.0172000,0.00,0.00
103.250,-0.0172000,0.00,0.00
103.275,-0.0172000,0.00,0.00
103.300,-0.0172000,0.00,0.00
103.325,-0.0172000,0.00,0.00
103.350,-0.0172000,0.00,-0.12
103.375,-0.0172000,5.26E-4,-0.39
103.400,-0.0172000,-0.02,-0.41
103.425,-0.0093084,-0.04,0.10
103.450,-0.3096000,-0.02,0.77
103.475,-0.3169290,0.02,0.81
103.500,-0.0348637,0.04,0.17
103.525,-0.0172000,0.02,-0.37
103.550,-0.0172000,0.00,-0.40
103.575,-0.0172000,0.00,-0.15
103.600,-0.0172000,0.00,0.00
103.625,-0.0172000,0.00,-0.12
103.650,-0.0172000,4.95E-4,-0.38
103.675,-0.0172000,-0.02,-0.44
103.700,-0.0097727,-0.04,0.03
103.725,-0.2914829,-0.03,0.73
103.750,-0.3332083,0.01,0.87
103.775,-0.0878506,0.04,0.29
103.800,-0.0172000,0.03,-0.32
103.825,-0.0172000,0.00,-0.43
103.850,-0.0172000,0.00,-0.20
103.875,-0.0172000,0.00,-0.03
103.900,-0.0172000,0.00,-0.06
103.925,-0.0172000,2.78E-4,-0.27
103.950,-0.0172000,-0.01,-0.46
103.975,-0.0130227,-0.03,-0.25
104.000,-0.1678506,-0.04,0.42
104.025,-0.3281735,-0.01,0.92
104.050,-0.2820814,0.03,0.68
104.075,-0.0172000,0.04,-0.03
104.100,-0.0172000,0.02,-0.46
104.125,-0.0172000,0.00,-0.37
104.150,-0.0172000,0.00,-0.11
104.175,-0.0172000,0.00,-0.11
104.200,-0.0172000,4.64E-4,-0.36
104.225,-0.0172000,-0.02,-0.54
104.250,-0.0102371,-0.04,-0.21
104.275,-0.2738232,-0.04,0.57
104.300,-0.3268000,-0.01,1.06
104.325,-0.3345810,0.04,0.75
104.350,-0.0348637,0.04,-0.05
104.375,-0.0172000,0.02,-0.51
104.400,-0.0172000,0.00,-0.43
104.425,-0.0172000,0.00,-0.16
104.450,-0.0172000,0.00,0.00
104.475,-0.0172000,0.00,-0.12
104.500,-0.0172000,4.95E-4,-0.37
104.525,-0.0172000,-0.02,-0.40
104.550,-0.0097727,-0.04,0.10
104.575,-0.2919414,-0.02,0.75
104.600,-0.3173869,0.02,0.78
104.625,-0.0172000,0.04,0.15
104.650,-0.0172000,0.02,-0.37
104.675,-0.0172000,0.00,-0.39
104.700,-0.0172000,0.00,-0.13
104.725,-0.0172000,0.00,0.00
104.750,-0.0172000,0.00,-0.12
104.775,-0.0172000,4.95E-4,-0.38
104.800,-0.0172000,-0.02,-0.43
104.825,-0.0097727,-0.04,0.06
104.850,-0.2914829,-0.02,0.75
104.875,-0.3341235,0.02,0.84
104.900,-0.0525267,0.04,0.23
104.925,-0.0172000,0.02,-0.35
104.950,-0.0172000,0.00,-0.42
104.975,-0.0172000,0.00,-0.17
105.000,-0.0172000,0.00,-0.02
105.025,-0.0172000,0.00,-0.01
105.050,-0.0172000,6.19E-5,-0.16
105.075,-0.0172000,0.00,-0.42
105.100,-0.0162719,-0.02,-0.38
105.125,-0.0441837,-0.04,0.19
105.150,-0.3272579,-0.02,0.84
105.175,-0.3173869,0.02,0.80
105.200,-0.0172000,0.04,0.11
105.225,-0.0172000,0.02,-0.42
105.250,-0.0172000,0.00,-0.40
105.275,-0.0172000,0.00,-0.13
105.300,-0.0172000,0.00,-0.01
105.325,-0.0172000,6.19E-5,-0.16
105.350,-0.0172000,0.00,-0.43
105.375,-0.0162719,-0.02,-0.41
105.400,-0.0441837,-0.04,0.17
105.425,-0.3268000,-0.02,0.85
105.450,-0.3345810,0.02,0.84
105.475,-0.0348637,0.04,0.15
105.500,-0.0172000,0.02,-0.41
105.525,-0.0172000,0.00,-0.43
105.550,-0.0172000,0.00,-0.16
105.575,-0.0172000,0.00,0.00
105.600,-0.0172000,0.00,-0.12
105.625,-0.0172000,5.26E-4,-0.39
105.650,-0.0172000,-0.02,-0.53
105.675,-0.0093084,-0.04,-0.13
105.700,-0.3091418,-0.04,0.67
105.725,-0.3281735,0.00,1.05
105.750,-0.2820814,0.04,0.62
105.775,-0.0172000,0.04,-0.16
105.800,-0.0172000,0.02,-0.52
105.825,-0.0172000,0.00,-0.37
105.850,-0.0172000,0.00,-0.11
105.875,-0.0172000,0.00,-0.12
105.900,-0.0172000,5.26E-4,-0.40
105.925,-0.0172000,-0.02,-0.49
105.950,-0.0093084,-0.04,-0.05
105.975,-0.3091418,-0.03,0.71
106.000,-0.3304623,0.01,0.98
106.025,-0.1938052,0.04,0.47
106.050,-0.0172000,0.03,-0.24
106.075,-0.0172000,0.01,-0.49
106.100,-0.0172000,0.00,-0.30
106.125,-0.0172000,0.00,-0.07
106.150,-0.0172000,0.00,-0.12
106.175,-0.0172000,5.26E-4,-0.39
106.200,-0.0172000,-0.02,-0.55
106.225,-0.0093084,-0.04,-0.16
106.250,-0.3091418,-0.04,0.65
106.275,-0.3272579,0.00,1.08
106.300,-0.3173869,0.04,0.69
106.325,-0.0172000,0.04,-0.13
106.350,-0.0172000,0.02,-0.54
106.375,-0.0172000,0.00,-0.40
106.400,-0.0172000,0.00,-0.13
106.425,-0.0172000,0.00,0.00
106.450,-0.0172000,3.09E-5,-0.14
106.475,-0.0172000,-6.21E-4,-0.40
106.500,-0.0167359,-0.02,-0.39
106.525,-0.0269782,-0.04,0.14
106.550,-0.3096000,-0.02,0.80
106.575,-0.3173869,0.02,0.79
106.600,-0.0172000,0.04,0.13
106.625,-0.0172000,0.02,-0.40
106.650,-0.0172000,0.00,-0.40
106.675,-0.0172000,0.00,-0.13
106.700,-0.0172000,0.00,0.00
106.725,-0.0172000,0.00,-0.12
106.750,-0.0172000,5.26E-4,-0.39
106.775,-0.0172000,-0.02,-0.51
106.800,-0.0093084,-0.04,-0.08
106.825,-0.3091418,-0.04,0.70
106.850,-0.3295469,0.00,1.01
106.875,-0.2291178,0.04,0.53
106.900,-0.0172000,0.03,-0.21
106.925,-0.0172000,0.01,-0.50
106.950,-0.0172000,0.00,-0.33
106.975,-0.0172000,0.00,-0.09
107.000,-0.0172000,0.00,-0.12
107.025,-0.0172000,5.26E-4,-0.40
107.050,-0.0172000,-0.02,-0.43
107.075,-0.0093084,-0.04,0.07
107.100,-0.3091418,-0.02,0.78
107.125,-0.3341235,0.02,0.86
107.150,-0.0525267,0.04,0.22
107.175,-0.0172000,0.02,-0.37
107.200,-0.0172000,0.00,-0.43
107.225,-0.0172000,0.00,-0.17
107.250,-0.0172000,0.00,-0.02
107.275,-0.0172000,0.00,-0.01
107.300,-0.0172000,6.19E-5,-0.16
107.325,-0.0172000,0.00,-0.43
107.350,-0.0162719,-0.02,-0.40
107.375,-0.0441837,-0.04,0.18
107.400,-0.3268000,-0.02,0.86
107.425,-0.3350386,0.02,0.83
107.450,-0.0172000,0.04,0.12
107.475,-0.0172000,0.02,-0.43
107.500,-0.0172000,0.00,-0.42
107.525,-0.0172000,0.00,-0.14
107.550,-0.0172000,0.00,-0.11
107.575,-0.0172000,4.64E-4,-0.36
107.600,-0.0172000,-0.02,-0.54
107.625,-0.0102371,-0.04,-0.20
107.650,-0.2738232,-0.04,0.58
107.675,-0.3268000,0.00,1.06
107.700,-0.3350386,0.04,0.73
107.725,-0.0172000,0.04,-0.08
107.750,-0.0172000,0.02,-0.53
107.775,-0.0172000,0.00,-0.42
107.800,-0.0172000,0.00,-0.14
107.825,-0.0172000,0.00,-0.01
107.850,-0.0172000,6.19E-5,-0.16
107.875,-0.0172000,0.00,-0.43
107.900,-0.0162719,-0.02,-0.40
107.925,-0.0441837,-0.04,0.18
107.950,-0.3268000,-0.02,0.86
107.975,-0.3350386,0.02,0.83
108.000,-0.0172000,0.04,0.12
108.025,-0.0172000,0.02,-0.43
108.050,-0.0172000,0.00,-0.42
108.075,-0.0172000,0.00,-0.14
108.100,-0.0172000,0.00,0.00
108.125,-0.0172000,0.00,-0.08
108.150,-0.0172000,3.40E-4,-0.30
108.175,-0.0172000,-0.01,-0.37
108.200,-0.0120943,-0.03,-0.01
108.225,-0.2036380,-0.02,0.58
108.250,-0.3164711,0.01,0.73
108.275,-0.0525267,0.03,0.25
108.300,-0.0172000,0.02,-0.27
108.325,-0.0172000,0.00,-0.36
108.350,-0.0172000,0.00,-0.16
108.375,-0.0172000,0.00,-0.01
108.400,-0.0172000,0.00,-0.12
108.425,-0.0172000,4.95E-4,-0.38
108.450,-0.0172000,-0.02,-0.52
108.475,-0.0097727,-0.04,-0.14
108.500,-0.2914829,-0.04,0.64
108.525,-0.3281735,1.32E-4,1.04
108.550,-0.2820814,0.04,0.63
108.575,-0.0172000,0.04,-0.14
108.600,-0.0172000,0.02,-0.52
108.625,-0.0172000,0.00,-0.37
108.650,-0.0172000,0.00,-0.12
108.675,-0.0172000,0.00,8.25E-4
108.700,-0.0172000,0.00,-0.03
108.725,-0.0172000,1.24E-4,-0.07
108.750,-0.0172000,0.00,-0.05
108.775,-0.0153436,-0.01,0.05
108.800,-0.0873880,0.00,0.14
108.825,-0.0348637,0.00,0.09
108.850,-0.0172000,0.01,-0.01
108.875,-0.0172000,0.00,-0.07
108.900,-0.0172000,0.00,-0.05
108.925,-0.0172000,0.00,-0.01
108.950,-0.0172000,0.00,0.00
108.975,-0.0172000,0.00,0.00
109.000,-0.0172000,0.00,0.00
109.025,-0.0172000,0.00,0.00
109.050,-0.0172000,0.00,0.00
109.075,-0.0172000,0.00,0.00
109.100,-0.0172000,0.00,0.00
109.125,-0.0172000,0.00,0.00
109.150,-0.0172000,0.00,0.00
109.175,-0.0172000,0.00,0.00
109.200,-0.0172000,0.00,0.00
109.225,-0.0172000,0.00,6.19E-4
109.250,-0.0172000,0.00,-0.02
109.275,-0.0172000,9.28E-5,-0.17
109.300,-0.0172000,0.00,-0.28
109.325,-0.0158077,-0.02,-0.10
109.350,-0.0627791,-0.02,0.32
109.375,-0.2992762,0.00,0.56
109.400,-0.0348637,0.02,0.26
109.425,-0.0172000,0.02,-0.15
109.450,-0.0172000,0.00,-0.28
109.475,-0.0172000,0.00,-0.14
109.500,-0.0172000,0.00,-0.01
109.525,-0.0172000,0.00,-0.01
109.550,-0.0172000,3.09E-5,-0.04
109.575,-0.0172000,0.00,-0.05
109.600,-0.0167359,0.00,-0.01
109.625,-0.0334725,0.00,0.08
109.650,-0.0701890,0.00,0.11
109.675,-0.0172000,0.00,0.04
109.700,-0.0172000,0.00,-0.04
109.725,-0.0172000,0.00,-0.05
109.750,-0.0172000,0.00,-0.02
109.775,-0.0172000,0.00,0.00
109.800,-0.0172000,0.00,0.00
109.825,-0.0172000,0.00,-0.12
109.850,-0.0172000,4.95E-4,-0.34
109.875,-0.0172000,-0.02,-0.32
109.900,-0.0097727,-0.03,0.14
109.925,-0.2942341,-0.01,0.67
109.950,-0.2291178,0.02,0.63
109.975,-0.0172000,0.03,0.07
110.000,-0.0172000,0.01,-0.34
110.025,-0.0172000,0.00,-0.31
110.050,-0.0172000,0.00,-0.09
110.075,-0.0172000,0.00,0.00
110.100,-0.0172000,0.00,-0.12
110.125,-0.0172000,4.95E-4,-0.36
110.150,-0.0172000,-0.02,-0.36
110.175,-0.0097727,-0.04,0.11
110.200,-0.2928585,-0.02,0.72
110.225,-0.2820814,0.02,0.72
110.250,-0.0172000,0.04,0.12
110.275,-0.0172000,0.02,-0.36
110.300,-0.0172000,0.00,-0.36
110.325,-0.0172000,0.00,-0.12
110.350,-0.0172000,0.00,0.00
110.375,-0.0172000,0.00,-0.09
110.400,-0.0172000,3.71E-4,-0.31
110.425,-0.0172000,-0.01,-0.38
110.450,-0.0116300,-0.03,-0.01
110.475,-0.2213001,-0.02,0.60
110.500,-0.3160131,0.01,0.76
110.525,-0.0701890,0.03,0.27
110.550,-0.0172000,0.02,-0.26
110.575,-0.0172000,0.00,-0.38
110.600,-0.0172000,0.00,-0.18
110.625,-0.0172000,0.00,-0.02
110.650,-0.0172000,0.00,-0.01
110.675,-0.0172000,3.09E-5,-0.05
110.700,-0.0172000,0.00,-0.07
110.725,-0.0167359,-0.01,-0.02
110.750,-0.0330088,0.00,0.09
110.775,-0.0878506,0.00,0.14
110.800,-0.0172000,0.01,0.06
110.825,-0.0172000,0.00,-0.05
110.850,-0.0172000,0.00,-0.07
110.875,-0.0172000,0.00,-0.03
110.900,-0.0172000,0.00,0.00
110.925,-0.0172000,0.00,0.00
110.950,-0.0172000,0.00,0.00
110.975,-0.0172000,0.00,0.00
111.000,-0.0172000,0.00,0.00
111.025,-0.0172000,0.00,0.00
111.050,-0.0172000,0.00,0.00
111.075,-0.0172000,0.00,0.00
111.100,-0.0172000,0.00,0.00
111.125,-0.0172000,0.00,0.00
111.150,-0.0172000,0.00,0.00
111.175,-0.0172000,0.00,0.00
111.200,-0.0172000,0.00,4.13E-4
111.225,-0.0172000,0.00,-0.01
111.250,-0.0172000,6.19E-5,-0.05
111.275,-0.0172000,0.00,-0.05
111.300,-0.0162719,0.00,0.01
111.325,-0.0516000,0.00,0.09
111.350,-0.0525267,0.00,0.09
111.375,-0.0172000,0.00,0.02
111.400,-0.0172000,0.00,-0.05
111.425,-0.0172000,0.00,-0.05
111.450,-0.0172000,0.00,-0.02
111.475,-0.0172000,0.00,4.13E-4
111.500,-0.0172000,0.00,-0.01
111.525,-0.0172000,6.19E-5,-0.14
111.550,-0.0172000,0.00,-0.25
111.575,-0.0162719,-0.02,-0.09
111.600,-0.0455746,-0.02,0.29
111.625,-0.2820814,0.00,0.50
111.650,-0.0172000,0.02,0.22
111.675,-0.0172000,0.02,-0.14
111.700,-0.0172000,0.00,-0.25
111.725,-0.0172000,0.00,-0.12
111.750,-0.0172000,0.00,0.00
111.775,-0.0172000,0.00,4.13E-4
111.800,-0.0172000,0.00,-0.01
111.825,-0.0172000,6.19E-5,-0.03
111.850,-0.0172000,0.00,-0.02
111.875,-0.0162719,0.00,0.03
111.900,-0.0525267,-6.19E-5,0.06
111.925,-0.0172000,0.00,0.03
111.950,-0.0172000,0.00,-0.01
111.975,-0.0172000,0.00,-0.03
112.000,-0.0172000,0.00,-0.02
112.025,-0.0172000,0.00,0.00
112.050,-0.0172000,0.00,2.06E-4
112.075,-0.0172000,0.00,-0.01
112.100,-0.0172000,3.09E-5,-0.02
112.125,-0.0172000,0.00,-0.02
112.150,-0.0167359,0.00,0.01
112.175,-0.0344000,0.00,0.05
112.200,-0.0348637,0.00,0.05
112.225,-0.0172000,0.00,0.01
112.250,-0.0172000,0.00,-0.02
112.275,-0.0172000,0.00,-0.02
112.300,-0.0172000,0.00,-0.01
112.325,-0.0172000,0.00,2.06E-4
112.350,-0.0172000,0.00,-0.01
112.375,-0.0172000,3.09E-5,-0.03
112.400,-0.0172000,0.00,-0.04
112.425,-0.0167359,0.00,0.00
112.450,-0.0339363,0.00,0.06
112.475,-0.0525267,0.00,0.08
112.500,-0.0172000,0.00,0.02
112.525,-0.0172000,0.00,-0.03
112.550,-0.0172000,0.00,-0.04
112.575,-0.0172000,0.00,-0.02
112.600,-0.0172000,0.00,0.00
112.625,-0.0172000,0.00,0.00
112.650,-0.0172000,0.00,0.00
112.675,-0.0172000,0.00,0.00
112.700,-0.0172000,0.00,0.00
112.725,-0.0172000,0.00,0.00
112.750,-0.0172000,0.00,0.00
112.775,-0.0172000,0.00,0.00
112.800,-0.0172000,0.00,0.00
112.825,-0.0172000,0.00,0.00
112.850,-0.0172000,0.00,0.00
112.875,-0.0172000,0.00,0.00
112.900,-0.0172000,0.00,6.19E-4
112.925,-0.0172000,0.00,-0.02
112.950,-0.0172000,9.28E-5,-0.05
112.975,-0.0172000,0.00,-0.02
113.000,-0.0158077,0.00,0.04
113.025,-0.0701890,-9.28E-5,0.09
113.050,-0.0172000,0.00,0.05
113.075,-0.0172000,0.00,-0.02
113.100,-0.0172000,0.00,-0.05
113.125,-0.0172000,0.00,-0.02
113.150,-0.0172000,0.00,0.00
113.175,-0.0172000,0.00,0.00
113.200,-0.0172000,0.00,2.06E-4
113.225,-0.0172000,0.00,-0.01
113.250,-0.0172000,3.09E-5,-0.02
113.275,-0.0172000,0.00,-0.01
113.300,-0.0167359,0.00,0.01
113.325,-0.0348637,-3.09E-5,0.03
113.350,-0.0172000,0.00,0.02
113.375,-0.0172000,0.00,-0.01
113.400,-0.0172000,0.00,-0.02
113.425,-0.0172000,0.00,-0.01
113.450,-0.0172000,0.00,0.00
113.475,-0.0172000,0.00,2.06E-4
113.500,-0.0172000,0.00,-0.01
113.525,-0.0172000,3.09E-5,-0.02
113.550,-0.0172000,0.00,-0.01
113.575,-0.0167359,0.00,0.01
113.600,-0.0348637,-3.09E-5,0.03
113.625,-0.0172000,0.00,0.02
113.650,-0.0172000,0.00,-0.01
113.675,-0.0172000,0.00,-0.02
113.700,-0.0172000,0.00,-0.01
113.725,-0.0172000,0.00,0.00
113.750,-0.0172000,0.00,4.13E-4
113.775,-0.0172000,0.00,-0.01
113.800,-0.0172000,6.19E-5,-0.03
113.825,-0.0172000,0.00,-0.02
113.850,-0.0162719,0.00,0.03
113.875,-0.0525267,-6.19E-5,0.06
113.900,-0.0172000,0.00,0.03
113.925,-0.0172000,0.00,-0.01
113.950,-0.0172000,0.00,-0.03
113.975,-0.0172000,0.00,-0.02
114.000,-0.0172000,0.00,0.00
114.025,-0.0172000,0.00,0.00
114.050,-0.0172000,0.00,0.00
114.075,-0.0172000,0.00,0.00
114.100,-0.0172000,0.00,0.00
114.125,-0.0172000,0.00,0.00
114.150,-0.0172000,0.00,0.00
114.175,-0.0172000,0.00,0.00
114.200,-0.0172000,0.00,0.00
114.225,-0.0172000,0.00,0.00
114.250,-0.0172000,0.00,0.00
114.275,-0.0172000,0.00,0.00
114.300,-0.0172000,0.00,0.00
114.325,-0.0172000,0.00,0.00
114.350,-0.0172000,0.00,0.00
114.375,-0.0172000,0.00,0.00
114.400,-0.0172000,0.00,0.00
114.425,-0.0172000,0.00,0.00
114.450,-0.0172000,0.00,0.00
114.475,-0.0172000,0.00,0.00
114.500,-0.0172000,0.00,0.00
114.525,-0.0172000,0.00,0.00
114.550,-0.0172000,0.00,0.00
114.575,-0.0172000,0.00,0.00
114.600,-0.0172000,0.00,2.06E-4
114.625,-0.0172000,0.00,-0.01
114.650,-0.0172000,3.09E-5,-0.02
114.675,-0.0172000,0.00,-0.01
114.700,-0.0167359,0.00,0.01
114.725,-0.0348637,-3.09E-5,0.03
114.750,-0.0172000,0.00,0.02
114.775,-0.0172000,0.00,-0.01
114.800,-0.0172000,0.00,-0.02
114.825,-0.0172000,0.00,-0.01
114.850,-0.0172000,0.00,0.00
114.875,-0.0172000,0.00,2.06E-4
114.900,-0.0172000,0.00,-0.01
114.925,-0.0172000,3.09E-5,-0.02
114.950,-0.0172000,0.00,-0.01
114.975,-0.0167359,0.00,0.01
115.000,-0.0348637,-3.09E-5,0.03
115.025,-0.0172000,0.00,0.02
115.050,-0.0172000,0.00,-0.01
115.075,-0.0172000,0.00,-0.02
115.100,-0.0172000,0.00,-0.01
115.125,-0.0172000,0.00,0.00
115.150,-0.0172000,0.00,0.00
115.175,-0.0172000,0.00,0.00
115.200,-0.0172000,0.00,0.00
115.225,-0.0172000,0.00,0.00
115.250,-0.0172000,0.00,0.00
115.275,-0.0172000,0.00,0.00
115.300,-0.0172000,0.00,0.00
115.325,-0.0172000,0.00,0.00
115.350,-0.0172000,0.00,0.00
